architecture,name,description,category,link,tipo_arquitectura,tipo_arquitectura_no_cloudfront,services,serverless_found,num_serverless,has_serverless,serverless_faas_found,num_serverless_faas,has_serverless_faas,serverless_compute_found,num_serverless_compute,has_serverless_compute,serverless_event_driven_found,num_serverless_event_driven,has_serverless_event_driven,belongs_edge,belongs_hpc,belongs_serverless,belongs_serverless_faas,belongs_serverless_compute,belongs_serverless_event_driven,belongs_none_analytical,belongs_edge_no_cloudfront,year_video
H51Ups01ZpU,AT&T: Bringing IoT to the Enterprise,Connection security using TLS/X509 certificate based authentication. bundling the price for all the AWS services used - Easy cost calculations for customers. Simple and flexible. use of LTE-M to connect to the cloud.,interactive,https://www.youtube.com/watch?v=H51Ups01ZpU,Edge,Edge,"['Lambda', 'SES', 'SNS', 'DynamoDB', 'UserConsumerIOT', 'IoT1Click']","['DynamoDB', 'Lambda', 'SNS']",3,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,True,False,True,True,False,True,False,True,2019
4zVB5RbSTCo,Electroneum: Mobile Cryptocurrency Mining!,Cryptocurrency mining. Care about security and traffic filtering a lot!,data_ingestion,https://www.youtube.com/watch?v=4zVB5RbSTCo,,,"['RDS', 'Lambda', 'ApiGateway', 'DataPipeline', 'DynamoDB', 'WAF', 'UserConsumerMobile', 'EC2', 'Athena']","['APIGateway', 'DynamoDB', 'Lambda']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
E68ufJOduio,"Cohesity: Helios! Learn How to Back-up, Scale, Secure and Simplify Your Workloads on AWS","Quick backup - less than an hour(typically took months & days). This video talks about the set of services used to provide back-up, not really the interaction",other,https://www.youtube.com/watch?v=E68ufJOduio,,,"['OpenSearch', 'TransitGateway', 'EC2', 'KMS', 'PrivateLink', 'EKS', 'Aurora', 'UserConsumerWeb', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2021
XG6mHvi4eNU,Avaloq: Automating the Provisioning of a Bank-in-a-Box in Minutes Using Amazon EKS,"Bank-in-a-Box system for partners to test their APIs. use immutable infra to provision a sandbox in 50 min (fast enough for them, as customers provision/install their own systems take way longer). pre-bake the accounts (warm accounts) to speed up the process. use of EKS for better orchestration as they did not want to build whole control plane - low maintenance effort. AWS IAM roles to enable authorization uncoded.5 minute infrastructure provisioning. Pre-provisioned accounts",control,https://www.youtube.com/watch?v=XG6mHvi4eNU,,,"['AMI', 'UserCompanyDeveloper', 'EKS', 'ECR', 'EC2', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
qgW8LQ8iBuA,Hancom: Building a Real-time Office Collaboration Service (Korean),"storage for safely storing files and a subscription service. provide interworking services. vpc for communication over 6 regions. didnt use aurora db first. lot of resources required. no stability. doubled their service, but still easy now. 6 copy - 3AZ.",data_ingestion,https://www.youtube.com/watch?v=qgW8LQ8iBuA,,,"['ElastiCache', 'UserCompanyAgent', 'ThirdParty', 'ELB', 'Aurora', 'EC2', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2020
ftIdBG-UgFY,AQR: Using ECS to Provide Dev Teams Security & Authentication on a Scalable Container Platform,"global investment management firm. Manages docker containers. 
    can deploy whatever application devs are building. service catalog kind of frontend for cloud formation.
    wanted more security on CI/CD. no need of IAM and all. reasons for service catalog.
    ability to launch more than one container. no need of ssl. 300 applications running. growing bw 5-10% per month.
    ALB and EC2 are all inside VPC.",control,https://www.youtube.com/watch?v=ftIdBG-UgFY,,,"['VPC', 'ServiceCatalog', 'ThirdParty', 'ALB', 'ACM', 'ECR', 'ECS', 'EC2']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2020
YlGUMhls9ZA,Veolia: Serverless Solution for Cost Optimization on AWS (French),global leader for environmental services. 170k employees over the world. 26billion euro turnover. use assumerole of lambda for secure access. EVERY OTHER function except EBS Unused is only read-only.cloudwatch events starting 7:30 am. dynamodb shows every AWS account they have and matches attributes. cost benefits: 10% reduced.,compute_intensive,https://www.youtube.com/watch?v=YlGUMhls9ZA,,,"['CloudWatch', 'Lambda', 'RDS', 'IAM', 'ELB', 'DynamoDB', 'EBS', 'EC2', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
mT4KDGRgo4k,Heimdall Data: Scale-Out Amazon RDS with Strong Consistency,"database proxy
    monitoring system to ensure consistency
    External DB updates to let know of the proxy updates
    A general framework to easy scaleout DB instances for read heavy workloads. Heimdall does lag detection and find the right table to read the data from.
    Effective use of all replicas. No need to implement scaleout on thrie own.
    This video is in general a very vague idea of how to scale-out DBs. It is just a framework.
    Side question: why is this even needed? Can't you configure most DBs to provide strong consistency?",control,https://www.youtube.com/watch?v=mT4KDGRgo4k,,,"['ElastiCache', 'RDS', 'Lambda', 'NLB', 'EC2']",['Lambda'],1,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2021
DkPPwq517aE,Enimbos:Creating a Saving Costs Management Platform using Serverless Compute Engine on AWS Span ,"Help companies use cloud, offer migration services, 24/7 support
    This system allows automation of routines in cloud (for both internal devs and customers)

    Fargate manages ECS instances (and saves cost of that)
    CloudWatch alarm triggers scaling (using replicas) of RDS, such that all read requests will only be on replicas
    CloudWatch events run at 1 minute frequency

    Future plan: 1) use Aurora for auto scaling instead of RDS replicas
    2) move from MySQL based RDBMS to NonSQL (DynamoDB)","interactive,control",https://www.youtube.com/watch?v=DkPPwq517aE,Edge,,"['CloudWatch', 'SQS', 'RDS', 'ApiGateway', 'CloudFront', 'Fargate', 'WAF', 'ECS', 'UserConsumerWeb', 'S3']","['APIGateway', 'Fargate', 'S3', 'SQS']",4,True,[],0,False,['Fargate'],1,True,[],0,False,True,False,True,False,True,False,False,False,2022
zhCNn7v7mvs,CM Group: Building an Available Scalable Reliable Email Delivery System,"Email marketing company. This video is about email delivery subsystem.
    Billions of messages per year, 8-10M messages/hour at peak.
    Using ElasticCache for queues; Why not SQS? -> Legacy reasons, intend to move to SQS.
    EC2 are not autoscaling, but can scale on-demand.
    Use EC2 instead of Lambda or containers: As an email service, need extreme reliability; email must be delivered exactly once. Also mention performance reasons.
    Aurora and S3 are under different accounts than others; others can be deployed in different regions.",interactive,https://www.youtube.com/watch?v=zhCNn7v7mvs,,,"['ElastiCache', 'Firehose', 'NLB', 'Aurora', 'EC2', 'UserConsumerAPI', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2020
mZxF1IJEsaY,Zappos: Back Office Migration starring Amazon ECS and Amazon Aurora,"AmazonMQ chosen due to same interface compared to ActiveMQ (which was originally used)
    Migrated from Oracle to Aurora",data_ingestion,https://www.youtube.com/watch?v=mZxF1IJEsaY,,,"['DMS', 'ALB', 'Aurora', 'ECS', 'AmazonMQ', 'Route53']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2020
Bi-1xjXvKgs,tixCraft: Handling Millions of Ticketing Requests with AWS,ticketing system - needs to handle high volume of concurrent users. Based on the predicted workload peak provision EC2 and ELB. Use spot block to preserve spot instances for some time. Future plans to explore container technology.,interactive,https://www.youtube.com/watch?v=Bi-1xjXvKgs,,,"['UserConsumerWeb', 'EC2', 'DynamoDB', 'ELB']",['DynamoDB'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2019
vb-o1DvvHxk,Enoptea: PHP Layer for AWS Lambda French,"Edit a SaaS platform for analyzing consumption data and energy billing for customers with highly multi-site operations
    A hundred customers, 12000 electricity & gas consumption sites, 300000 bills, 30 million finished consumption points
    Role of system: retrieve invoices, digitize, analyze data, generate reports, detect elements (eg. billing errors, contract optimizations)

    Deployment: about more than 10 services run entirely in serverless, thus a lot of Continuous Deployment
    Need: increase in limit of Lambda, for large scale of parallel processing
    Reason for serverless: small team without devops, system being event driven so fit well
    Future: allow API gateway to interact all Lambdas; switch from RDS to Aurora (Serverless),","data_ingestion,interactive",https://www.youtube.com/watch?v=vb-o1DvvHxk,,,"['SQS', 'ElastiCache', 'Lambda', 'UserCompanyDataStream', 'RDS', 'ApiGateway', 'ELB', 'BeanStalk', 'S3']","['APIGateway', 'Lambda', 'S3', 'SQS']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
1aYoIZvabbk,OLX Autos: Building Developer Platform for Rapid Global Expansion,Looks at SQS for resuming jobs in case of spot instance termination.,control,https://www.youtube.com/watch?v=1aYoIZvabbk,,,"['SQS', 'UserCompanyDeveloper', 'ALB', 'EKS', 'SNS', 'Route53']","['SNS', 'SQS']",2,True,[],0,False,[],0,False,['SNS'],1,True,False,False,True,False,False,True,False,False,2022
PgeQufaQy7I,"MindTickle: Building a Secure, Automated, Multi-Region Architecture on AWS",video talks about scale. Lambda@Edge why useful. talks about automating geographical replication/availability (end of video). automating infrastructure (95%) and isolating data/compute due to compliance.# of microservices: 250. journey of automation/automation wins,interactive,https://www.youtube.com/watch?v=PgeQufaQy7I,Edge,Edge,"['RDS', 'CloudFormation', 'CloudFront', 'ALB', 'EKS', 'LambdaAtEdge', 'UserConsumerWeb', 'Route53']",[],0,False,['LambdaAtEdge'],1,True,[],0,False,[],0,False,True,False,False,True,False,False,False,True,2022
m8CBJEyHKIM,Dream11: Building a Cost Effective Compute Model for Scaling Microservices,"Sports gaming platform. 70M users, 4M daily active users, 2.7M at peak.
Reply on AutoScaling policies to create compute instances (denoted as ""ASG"", i.e. Auto Scaling Group) both spot and on-demand.
Separate storage and compute. All states are stored in S3 (not not shown in graph!).
The video skips many details.
Future work: use containers and Kubernetes.
It is interesting that the architecture not just uses the service-provide policies to create compute instances, but also uses a Lambda to customize the workload estimation for provision.",compute_intensive,https://www.youtube.com/watch?v=m8CBJEyHKIM,,,"['CloudWatch', 'AutoScaling', 'Lambda', 'NLB', 'UserConsumerMobile', 'EC2']",['Lambda'],1,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
W5qVQr-n5M8,FICO: Fraud Detection and AntiMoney Laundering with AWS Lambda and AWS Step Functions,Future plans of directly using AWS batch for directly invoking the batch processing instead of Lambda and EC2,compute_intensive,https://www.youtube.com/watch?v=W5qVQr-n5M8,,,"['CloudWatch', 'SQS', 'StepFunctions', 'EC2', 'Lambda', 'ThirdParty', 'UserConsumerWeb', 'S3']","['Lambda', 'S3', 'SQS', 'StepFunctions']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
d0EE1HuZSEU,William Hill: Highperformance DDOS Protection with AWS,"Internal infra that can be used by developers internally to create apps with DDOS protection.
    ShieldAdvanced for Layer 3/4 attacks.
    WAF for more blocking more complicated Layer 7 attacks.
    Non sensitive traffic goes to ELB. Sensitive traffic goes to EC2. EC2 hosts F5 BIG-IP as an extra layer of protection.
    Logs are collected in S3 and then sent to on-premise analysis tools which identify further malicious traffic (ip addresses). These are then populated in WAF.
    The above in a way is a continuous improvement loop.",control,https://www.youtube.com/watch?v=d0EE1HuZSEU,Edge,,"['VPC', 'Lambda', 'S3', 'ThirdParty', 'CloudFront', 'ELB', 'ShieldAdvanced', 'DynamoDB', 'VPCPeering', 'WAF', 'EC2', 'DirectConnect', 'Route53']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,False,2020
GJ1So_pbZWk,Taysols: Next Best Offer Recommendation System using Amazon SageMaker,"Customers can drop their data in different storage systemscomplete serverless and event-driven, easy to productionizeSagemaker for training and predictionFuture plans to use code pipeline for ci-cd",data_ingestion,https://www.youtube.com/watch?v=GJ1So_pbZWk,,,"['Glue', 'Lambda', 'SageMaker', 'DynamoDB', 'RedShift', 'UserConsumerWeb', 'EFS', 'S3']","['DynamoDB', 'EFS', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
YT21s0_ZJVQ,AMPOS: Managing Systems Across AWS Global Regions and China Regions,"employee experience program. different ways of using with diff. configs. in korea and china systems duplicated. 
    latency issues earlier. app servers deployed in many regions for better performance. 
    datalake is in tokyo. why tokyo? net connection stable for china. why cloud formation? lots of environemts, 
    automate to update environment, for china, another one, so they setup because some additions there. ci/cd challenges?
    1. aws global regions and china region cannot share resources. why data lake in tokyo?
    biz perspective - location based - clients require both global and local view. so tokyo helps. 
    rds from china and singapore goes to glue in datalake in tokyo. future? they will use direct connect easily. instead of glue.why?
    reduce no.of errors and system more stable. reduce latency - better exp for users.",data_ingestion,https://www.youtube.com/watch?v=YT21s0_ZJVQ,,,"['Glue', 'CodeBuild', 'RDS', 'KMS', 'CloudFormation', 'ECR', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2020
Felt-hOU6kU,Xero: Building a Scalable Self-Service Portal for Thousands of Developers Provisioning Resources,"Business platform: 3M+ customers. 1600 developers (within Xero, i think).
The key idea is to simplify provisioning. Final resources are created on EKS instances, and within preconfigured subnets and also uses RDS etc.
They need to create/manage AWS accounts for all customers (best guess), so they use Resource Access Manager.
150 subnets and ~150 AWS accounts.
Motivation: Quote: It is super hard to create infrastructure that is compliant.
Graph is _not_ usable. Graph: unusable.",control,https://www.youtube.com/watch?v=Felt-hOU6kU,,,"['SQS', 'RDS', 'RAM', 'UserCompanyDeveloper', 'ALB', 'EKS']",['SQS'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
9LhiUsg3knw,Musixmatch: How Content is Generated by Users Italian,"Musixmatch has an interesting function. They gather data (feedback) from users to gather lyrics for songs and also sync them with music.
    The architecture describes how they perform this process of generating content from users.
    A user initiates the feedback process and based on the feedback, some 'tasks' are generated.
    These tasks are delivered to either company internal experts, other users, or artists based on their type.
    The response to these tasks generates more feedback and/or tasks, so the loop continues and the system gains more and more data about music/lyrics/etc.
    Unfortunately a lot of components are disconnected in the graph which makes it hard to understand.","data_ingestion,compute_intensive",https://www.youtube.com/watch?v=9LhiUsg3knw,,,"['UserConsumerMobile', 'CouchBase', 'Lambda', 'AppSync', 'RedShift', 'DynamoDB', 'UserCompanyDomainExpert', 'Fargate', 'Aurora', 'EC2', 'UserConsumerArtist']","['AppSync', 'DynamoDB', 'Fargate', 'Lambda']",4,True,['Lambda'],1,True,['Fargate'],1,True,[],0,False,False,False,True,True,True,False,False,False,2019
